区域,地段,小区,空间,面积,朝向,装修,楼层,建成时间,单价每平,总价
巴南,鱼洞,南城国际,3室2厅,95.6平米,东,精装,高楼层(共33层),2013年建,"10,304元/平",98.5
巴南,融汇半岛,越昕晖,3室2厅,91.37平米,南,精装,中楼层(共8层),2015年建,"13,681元/平",125.0
巴南,鱼洞,鸥鹏大道壹号,3室2厅,97.75平米,东南,精装,中楼层(共11层),2016年建,"11,151元/平",109.0
巴南,融汇半岛,越昕晖,2室2厅,60.98平米,南,精装,低楼层(共27层),2015年建,"12,923元/平",78.8
巴南,李家沱,东原桐麓,3室1厅,72.69平米,东南,精装,19层,2016年建,"12,519元/平",91.0
巴南,李家沱,融科金色时代,2室2厅,62.78平米,东南,精装,中楼层(共33层),2016年建,"11,469元/平",72.0
巴南,李家沱,协信天骄溪悦,3室2厅,97.1平米,南,毛坯,高楼层(共17层),2017年建,"9,681元/平",94.0
巴南,李家沱,亲和佳苑,2室2厅,79.62平米,西北,精装,中楼层(共33层),2012年建,"9,898元/平",78.8
巴南,融汇半岛,越昕晖,3室2厅,90.46平米,南,精装,高楼层(共8层),2015年建,"13,819元/平",125.0
巴南,八公里,丽都锦城,3室2厅,85.25平米,东南,精装,低楼层(共33层),2013年建,"12,435元/平",106.0
巴南,八公里,丽都锦城,3室2厅,88.87平米,南,精装,中楼层(共33层),2013年建,"12,603元/平",112.0
巴南,龙洲湾,明华龙洲半岛,2室1厅,82.66平米,东,精装,高楼层(共33层),2012年建,"8,711元/平",72.0
巴南,鱼洞,河畔名居B区,3室2厅,123.45平米,东,精装,中楼层(共18层),2003年建,"6,400元/平",79.0
巴南,李家沱,麒龙山水,1室1厅,50.4平米,东,简装,中楼层(共20层),2005年建,"9,921元/平",50.0
巴南,李家沱,融科金色时代,2室1厅,41.02平米,东南,精装,低楼层(共19层),2016年建,"7,168元/平",29.4
巴南,李家沱,曦圆柳镇三期,3室2厅,104.88平米,西南,精装,中楼层(共7层),2014年建,"10,012元/平",105.0
巴南,李家沱,恒大城天御,4室2厅,159.85平米,南,精装,高楼层(共42层),2011年建,"10,198元/平",163.0
巴南,龙洲湾,旭辉城橙郡,4室1厅,106.89平米,东南,精装,34层,2017年建,"13,566元/平",145.0
巴南,鱼洞,帝豪巴南印象,3室2厅,123.08平米,东南,简装,低楼层(共11层),2007年建,"6,338元/平",78.0
巴南,龙洲湾,阳光100阿尔勒,4室2厅,156.23平米,南,毛坯,下叠(共4层),2015年建,"12,162元/平",190.0
巴南,鱼洞,渝开发上城时代,3室2厅,93.71平米,北,精装,低楼层(共33层),2013年建,"9,925元/平",93.0
巴南,龙洲湾,明华龙洲半岛,4室2厅,110.42平米,东南,精装,低楼层(共30层),2010年建,"9,057元/平",100.0
巴南,李家沱,申烨太阳城一期,3室2厅,116.9平米,东,精装,中楼层(共17层),2010年建,"8,640元/平",101.0
巴南,李家沱,申烨太阳城二期,3室2厅,118.1平米,南,精装,低楼层(共22层),2012年建,"8,045元/平",95.0
巴南,鱼洞,昌福盛景郦城,3室2厅,141.26平米,东南,毛坯,中楼层(共10层),2008年建,"5,451元/平",77.0
巴南,李家沱,宗申青年国际,3室2厅,94.58平米,南,精装,高楼层(共18层),2014年建,"10,045元/平",95.0
巴南,李家沱,协信天骄溪悦,4室2厅,93.52平米,南,精装,高楼层(共11层),2017年建,"12,190元/平",114.0
巴南,龙洲湾,协信星澜汇一期,4室2厅,90.73平米,东,精装,中楼层(共8层),2013年建,"12,124元/平",110.0
巴南,李家沱,聚福里,2室2厅,81.9平米,西,毛坯,低楼层(共32层),2013年建,"8,303元/平",68.0
巴南,龙洲湾,旭辉御府,3室2厅,70.4平米,南 西南,精装,中楼层(共24层),2015年建,"13,637元/平",96.0
巴南,融汇半岛,融汇半岛水晶公馆,3室1厅,95.51平米,南,精装,中楼层(共23层),2018年建,"12,146元/平",116.0
巴南,李家沱,恒大城二期,2室1厅,71.82平米,北,精装,11层,2010年建,"13,228元/平",95.0
巴南,李家沱,半山壹号,3室2厅,108平米,东南,精装,33层,2010年建,"9,445元/平",102.0
巴南,李家沱,蓝光十里蓝山,6室2厅,158.3平米,南,精装,中楼层(共10层),2012年建,"9,792元/平",155.0
巴南,李家沱,聚福里,3室1厅,80.27平米,东南,精装,中楼层(共32层),2012年建,"10,341元/平",83.0
巴南,龙洲湾,协信星澜汇三期,3室2厅,90.91平米,南,精装,中楼层(共18层),2018年建,"11,660元/平",106.0
巴南,融汇半岛,宗申金蓝湾,1室1厅,35.77平米,东南,精装,高楼层(共17层),2016年建,"10,568元/平",37.8
巴南,李家沱,恒大城天御,4室1厅,148.29平米,南,精装,低楼层(共32层),2012年建,"9,104元/平",135.0
巴南,李家沱,恒大城一期,2室1厅,65平米,南,精装,中楼层(共11层),2009年建,"12,616元/平",82.0
巴南,鱼洞,黄溪口,2室1厅,70.53平米,东南,简装,低楼层(共9层),1999年建,"5,530元/平",39.0
巴南,李家沱,聚福里,3室1厅,79.53平米,东南,精装,高楼层(共32层),2013年建,"10,512元/平",83.6
巴南,龙洲湾,康利尔风花树,2室2厅,82.73平米,南,精装,高楼层(共26层),2014年建,"10,601元/平",87.7
巴南,鱼洞,云水苑,3室2厅,98.74平米,南,精装,中楼层(共18层),2016年建,"8,406元/平",83.0
巴南,融汇半岛,融汇半岛一期B区,3室2厅,89.84平米,东南,精装,高楼层(共6层),2009年建,"9,128元/平",82.0
巴南,融汇半岛,恒大御景湾,3室2厅,93.84平米,东南,简装,高楼层(共26层),2016年建,"11,296元/平",106.0
巴南,李家沱,宏宁天成,2室1厅,68.35平米,南 北,精装,高楼层(共33层),2013年建,"9,949元/平",68.0
巴南,李家沱,千江凌云凌云峰一期,3室1厅,97.44平米,南 北,毛坯,中楼层(共31层),2019年建,"10,622元/平",103.5
巴南,八公里,丽都锦城,3室1厅,88.16平米,东,精装,中楼层(共33层),2013年建,"11,911元/平",105.0
巴南,龙洲湾,斌鑫江南时代,3室1厅,98.76平米,南,精装,中楼层(共23层),2016年建,"11,341元/平",112.0
巴南,鱼洞,鲁能南渝星城,3室2厅,69.43平米,北,精装,低楼层(共32层),2016年建,"11,235元/平",78.0
巴南,鱼洞,鲁能南渝星城,3室2厅,70.31平米,北,精装,高楼层(共33层),2017年建,"12,090元/平",85.0
巴南,李家沱,斌鑫江南御府,3室2厅,73.76平米,南,精装,高楼层(共33层),2018年建,"12,202元/平",90.0
巴南,李家沱,环球时代广场,3室1厅,74.92平米,南,毛坯,中楼层(共27层),2017年建,"11,746元/平",88.0
巴南,李家沱,曦圆柳镇一期,3室2厅,89.24平米,东南,精装,7层,2011年建,"10,601元/平",94.6
巴南,李家沱,恒大城天御,3室1厅,92平米,南,精装,中楼层(共32层),2011年建,"12,827元/平",118.0
巴南,龙洲湾,都灵态度,3室2厅,87.98平米,西南,精装,低楼层(共33层),2014年建,"10,685元/平",94.0
巴南,龙洲湾,协信星澜汇三期,4室2厅,109.8平米,南 北,精装,中楼层(共8层),2018年建,"11,968元/平",131.4
巴南,李家沱,申烨太阳城三期,2室2厅,71.29平米,西南,精装,高楼层(共31层),2016年建,"11,643元/平",83.0
巴南,鱼洞,渝开发上城时代,2室2厅,81.26平米,东,精装,中楼层(共30层),2015年建,"9,698元/平",78.8
巴南,鱼洞,金悦湾,3室1厅,87.87平米,南,精装,高楼层(共17层),2013年建,"9,674元/平",85.0
巴南,龙洲湾,荣盛锦绣南山,3室2厅,107平米,东,毛坯,中楼层(共8层),2020年建,"11,496元/平",123.0
巴南,龙洲湾,旭辉城橙郡,2室1厅,45.85平米,东南,其他,28层,2017年建,"13,523元/平",62.0
巴南,李家沱,江南水乡西区,4室2厅,137.9平米,东南,精装,中楼层(共8层),2005年建,"6,672元/平",92.0
巴南,融汇半岛,招商依云江湾,4室2厅,105.59平米,东南,精装,高楼层(共12层),2016年建,"11,744元/平",124.0
巴南,龙洲湾,荣盛锦绣南山,3室1厅,95.68平米,南,精装,高楼层(共28层),2018年建,"13,378元/平",128.0
巴南,李家沱,宗申青年国际,2室1厅,73.81平米,南,毛坯,高楼层(共7层),2014年建,"10,568元/平",78.0
巴南,八公里,丽都锦城,3室2厅,105平米,南,精装,高楼层(共33层),2013年建,"11,048元/平",116.0
巴南,融汇半岛,宗申金蓝湾,3室2厅,120.96平米,东南,精装,高楼层(共17层),2014年建,"10,665元/平",129.0
巴南,李家沱,协信天骄溪悦,3室2厅,80平米,东南,毛坯,中楼层(共17层),2017年建,"10,250元/平",82.0
巴南,李家沱,珠江城,3室1厅,89.14平米,东,精装,中楼层(共26层),2016年建,"11,668元/平",104.0
巴南,龙洲湾,旭辉城橙郡,2室1厅,45.79平米,东南,精装,34层,2015年建,"13,977元/平",64.0
巴南,龙洲湾,斌鑫江南时代,3室2厅,98.76平米,西,精装,高楼层(共23层),2016年建,"11,341元/平",112.0
巴南,鱼洞,渝开发上城时代,3室2厅,106.9平米,南 北,精装,低楼层(共30层),2016年建,"9,495元/平",101.5
巴南,李家沱,恒大城二期,3室2厅,102.77平米,西北,精装,32层,2010年建,"11,093元/平",114.0
巴南,李家沱,斌鑫江南御府,3室2厅,87.54平米,北,精装,高楼层(共33层),2017年建,"11,538元/平",101.0
巴南,融汇半岛,宗申金蓝湾,1室1厅,43.01平米,西,精装,高楼层(共17层),2016年建,"9,766元/平",42.0
巴南,融汇半岛,融汇半岛一期B区,2室1厅,73.45平米,南,精装,高楼层(共11层),2006年建,"10,348元/平",76.0
巴南,李家沱,巴比亚半山,2室1厅,59.65平米,东南,精装,中楼层(共25层),2015年建,"10,059元/平",60.0
巴南,鱼洞,优跃城,2室2厅,49.6平米,南 北,精装,中楼层(共17层),2016年建,"10,646元/平",52.8
巴南,李家沱,珠江城,2室1厅,71.68平米,东南,毛坯,中楼层(共24层),2017年建,"10,603元/平",76.0
巴南,李家沱,珠江城,2室1厅,71.69平米,东南,精装,低楼层(共27层),2017年建,"11,160元/平",80.0
巴南,融汇半岛,越昕晖,2室1厅,64.43平米,东南,精装,中楼层(共8层),2014年建,"13,659元/平",88.0
巴南,融汇半岛,越昕晖,2室1厅,68.27平米,东南,毛坯,中楼层(共8层),2015年建,"11,719元/平",80.0
巴南,龙洲湾,佳兆业广场,2室2厅,70.58平米,东南,精装,中楼层(共33层),2015年建,"11,760元/平",83.0
巴南,龙洲湾,斌鑫江南时代,2室2厅,74.08平米,东南 西南,精装,高楼层(共25层),2015年建,"11,610元/平",86.0
巴南,李家沱,申烨太阳城一期,2室1厅,77.72平米,南,精装,低楼层(共32层),2008年建,"10,551元/平",82.0
巴南,龙洲湾,康居雅苑,2室1厅,44.43平米,西南,精装,中楼层(共26层),2016年建,"9,228元/平",41.0
巴南,李家沱,蓝光十里蓝山,2室1厅,57平米,南 北,精装,中楼层(共11层),2012年建,"9,474元/平",54.0
巴南,融汇半岛,融汇半岛格林美地B区,2室2厅,78.99平米,西南,精装,中楼层(共16层),2014年建,"10,888元/平",86.0
巴南,李家沱,紫金星城,2室2厅,83平米,西南,精装,高楼层(共33层),2009年建,"9,398元/平",78.0
巴南,李家沱,半山壹号,2室2厅,90.6平米,西,精装,33层,2010年建,"9,272元/平",84.0
巴南,李家沱,半山壹号,2室2厅,82.83平米,南 北,精装,33层,2010年建,"10,021元/平",83.0
巴南,龙洲湾,协信星澜汇三期,4室2厅,108.1平米,东 东南,精装,中楼层(共8层),2018年建,"12,674元/平",137.0
巴南,李家沱,曦圆柳镇三期,2室1厅,75平米,东,精装,低楼层(共7层),2015年建,"11,467元/平",86.0
巴南,李家沱,申烨太阳城二期,2室1厅,86.42平米,东南,精装,低楼层(共32层),2012年建,"9,605元/平",83.0
巴南,李家沱,珠江城长江府,4室2厅,112.83平米,南,精装,中楼层(共32层),2017年建,"11,239元/平",126.8
巴南,龙洲湾,巴南府邸,2室1厅,79.29平米,东,精装,高楼层(共33层),2017年建,"9,712元/平",77.0
巴南,李家沱,巴比亚半山,2室1厅,64.78平米,南,精装,低楼层(共16层),2015年建,"10,652元/平",69.0
巴南,龙洲湾,华宇龙湾,3室2厅,102.66平米,东南,简装,8层,2013年建,"10,228元/平",105.0
巴南,李家沱,亲和佳苑,2室2厅,80平米,南,精装,中楼层(共33层),2012年建,"8,875元/平",71.0
巴南,龙洲湾,华宇龙湾,3室2厅,90.12平米,西,精装,高楼层(共29层),2013年建,"10,653元/平",96.0
巴南,李家沱,曦圆青岗湾,2室1厅,49.55平米,南,精装,高楼层(共25层),2016年建,"12,513元/平",62.0
巴南,李家沱,融科金色时代,2室2厅,72.25平米,东南,精装,高楼层(共33层),2016年建,"9,412元/平",68.0
巴南,龙洲湾,城南未来,2室1厅,76.7平米,东,精装,中楼层(共24层),2014年建,"11,213元/平",86.0
巴南,李家沱,宗申动力城一期,3室1厅,129.33平米,东,精装,高楼层(共32层),2011年建,"8,274元/平",107.0
巴南,鱼洞,拉菲公馆B区,4室2厅,116.4平米,北,精装,中楼层(共7层),2019年建,"13,403元/平",156.0
巴南,龙洲湾,巴南府邸,3室2厅,105.41平米,西南,精装,高楼层(共33层),2017年建,"10,056元/平",106.0
巴南,李家沱,曦圆柳镇二期,3室2厅,88平米,南,精装,高楼层(共18层),2011年建,"10,796元/平",95.0
巴南,鱼洞,渝开发上城时代,3室1厅,106.9平米,东南,毛坯,高楼层(共30层),2016年建,"8,513元/平",91.0
巴南,龙洲湾,荣盛锦绣南山,4室2厅,109.81平米,东南,毛坯,中楼层(共8层),2019年建,"11,429元/平",125.5
巴南,融汇半岛,宗申金蓝湾,3室2厅,84平米,东南,毛坯,低楼层(共18层),2014年建,"9,048元/平",76.0
巴南,融汇半岛,宗申金蓝湾,1室1厅,40.08平米,西南,精装,高楼层(共17层),2016年建,"10,480元/平",42.0
巴南,融汇半岛,融汇半岛格林美地B区,2室1厅,73.28平米,南,精装,中楼层(共11层),2014年建,"11,736元/平",86.0
巴南,鱼洞,南城国际,3室1厅,77平米,东南,精装,低楼层(共33层),2013年建,"9,741元/平",75.0
巴南,鱼洞,渝开发上城时代,3室1厅,70.57平米,南,简装,高楼层(共33层),2014年建,"10,912元/平",77.0
巴南,龙洲湾,中交锦悦,4室2厅,116.1平米,东南,毛坯,中楼层(共32层),2018年建,"11,628元/平",135.0
巴南,融汇半岛,融汇半岛格林美地B区,2室1厅,66.37平米,东南,精装,中楼层(共11层),2017年建,"12,386元/平",82.2
巴南,鱼洞,云水苑,3室2厅,66.88平米,西南,精装,中楼层(共18层),2016年建,"9,091元/平",60.8
巴南,鱼洞,商社汇城品,2室2厅,63平米,西,精装,高楼层(共28层),2014年建,"10,000元/平",63.0
巴南,李家沱,尚美时代,2室1厅,49.34平米,东南,精装,低楼层(共32层),2015年建,"11,735元/平",57.9
巴南,鱼洞,中昂锦绣,3室2厅,69.24平米,东南,简装,中楼层(共19层),2016年建,"10,832元/平",75.0
巴南,龙洲湾,旭辉城橙郡,2室1厅,45.85平米,东北,精装,28层,2017年建,"15,486元/平",71.0
巴南,八公里,丽都锦城,3室2厅,89平米,东南,精装,低楼层(共33层),2015年建,"12,000元/平",106.8
巴南,龙洲湾,万达华城二期,2室1厅,82平米,东南,其他,高楼层(共32层),2016年建,"11,220元/平",92.0
巴南,龙洲湾,典雅龙海港湾,2室1厅,74.04平米,南,精装,高楼层(共30层),2012年建,"11,211元/平",83.0
巴南,融汇半岛,宗申金蓝湾,2室1厅,68.87平米,东南,毛坯,低楼层(共18层),2019年建,"9,439元/平",65.0
巴南,鱼洞,商社汇城品,3室1厅,117平米,西南,精装,中楼层(共28层),2014年建,"9,402元/平",110.0
巴南,李家沱,恒大城天御,4室2厅,158平米,东南,精装,低楼层(共42层),2011年建,"9,241元/平",146.0
巴南,李家沱,融科金色时代,3室1厅,85平米,东南,精装,中楼层(共34层),2016年建,"11,177元/平",95.0
巴南,李家沱,融科金色时代,1室1厅,62.77平米,东南,精装,中楼层(共34层),2015年建,"11,949元/平",75.0
巴南,龙洲湾,佳兆业广场,2室1厅,53.14平米,东南,精装,中楼层(共20层),2016年建,"7,340元/平",39.0
巴南,融汇半岛,融汇半岛江上公馆,2室2厅,86.54平米,南,毛坯,中楼层(共33层),2019年建,"11,209元/平",97.0
巴南,鱼洞,渝开发上城时代,1室1厅,58平米,东南,精装,高楼层(共27层),2015年建,"11,552元/平",67.0
巴南,鱼洞,云水苑,2室2厅,47平米,东,精装,高楼层(共17层),2016年建,"9,745元/平",45.8
巴南,龙洲湾,荣盛锦绣南山,3室1厅,86平米,西南,精装,高楼层(共31层),2020年建,"12,791元/平",110.0
巴南,鱼洞,帝豪巴南印象,3室2厅,88平米,南,简装,中楼层(共11层),2007年建,"6,591元/平",58.0
巴南,融汇半岛,融汇半岛格林美地B区,2室2厅,73.25平米,南,精装,中楼层(共11层),2014年建,"11,413元/平",83.6
巴南,龙洲湾,旭辉城橙郡,2室1厅,47.3平米,东南,毛坯,30层,2017年建,"13,320元/平",63.0
巴南,李家沱,曼哈顿小区,3室1厅,101.12平米,东南,精装,22层,2009年建,"9,099元/平",92.0
巴南,李家沱,申烨太阳城三期,2室1厅,57.54平米,南,精装,中楼层(共33层),2016年建,"12,514元/平",72.0
巴南,李家沱,东原桐麓,2室2厅,63平米,南,精装,19层,2014年建,"13,175元/平",83.0
巴南,融汇半岛,宗申金蓝湾,3室2厅,102.13平米,南,毛坯,低楼层(共18层),2014年建,"9,792元/平",100.0
巴南,融汇半岛,宗申金蓝湾,3室2厅,102平米,东,毛坯,高楼层(共18层),2014年建,"10,246元/平",104.5
巴南,八公里,丽都锦城,2室1厅,76.02平米,南,精装,中楼层(共33层),2013年建,"11,839元/平",90.0
巴南,鱼洞,中昂锦绣,2室1厅,64.91平米,东,精装,高楼层(共19层),2016年建,"10,014元/平",65.0
巴南,李家沱,紫金星城,2室2厅,82.19平米,西南,精装,中楼层(共33层),2009年建,"9,004元/平",74.0
巴南,李家沱,珠江城,3室1厅,99平米,东北,精装,低楼层(共9层),2015年建,"15,051元/平",149.0
巴南,鱼洞,中昂锦绣,2室2厅,65平米,东,毛坯,低楼层(共18层),2016年建,"8,924元/平",58.0
巴南,融汇半岛,宗申金蓝湾,5室2厅,179.7平米,南,毛坯,下叠(共6层),2014年建,"11,687元/平",210.0
巴南,李家沱,曦圆柳镇二期,3室1厅,88.94平米,南,精装,中楼层(共19层),2011年建,"11,356元/平",101.0
巴南,李家沱,斌鑫江南御府,3室2厅,73.76平米,北 东北,精装,中楼层(共33层),2018年建,"12,473元/平",92.0
巴南,龙洲湾,颜龙山水城,3室1厅,84.05平米,东南,精装,低楼层(共32层),2008年建,"9,876元/平",83.0
巴南,李家沱,曼哈顿小区,3室2厅,107.73平米,西北,其他,33层,2009年建,"10,675元/平",115.0
